shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1310152,33.794834,-118.151533,250002,5.754
1310152,33.795124,-118.151505,250003,5.774
1310152,33.795350,-118.151489,250004,5.790
1310152,33.795481,-118.151479,250005,5.799
1310152,33.795824,-118.151455,250006,5.823
1310152,33.796108,-118.151434,250007,5.842
1310152,33.796279,-118.151421,250008,5.854
1310152,33.796388,-118.151418,250009,5.862
1310152,33.796568,-118.151413,250010,5.874
1310152,33.796737,-118.151408,250011,5.886
1310152,33.796864,-118.151403,250012,5.894
1310152,33.797036,-118.151399,250013,5.906
1310152,33.797036,-118.151399,260001,5.906
1310152,33.797135,-118.151397,260002,5.913
1310152,33.797332,-118.151396,260003,5.927
1310152,33.797511,-118.151396,260004,5.939
1310152,33.797880,-118.151394,260005,5.964
1310152,33.798076,-118.151394,260006,5.978
1310152,33.798340,-118.151393,260007,5.996
1310152,33.798630,-118.151392,260008,6.016
1310152,33.799656,-118.151389,260009,6.087
1310152,33.801203,-118.151385,260010,6.194
1310152,33.801360,-118.151384,260011,6.204
1310152,33.801360,-118.151384,270001,6.204
1310152,33.801448,-118.151384,270002,6.210
1310152,33.801733,-118.151380,270003,6.230
1310152,33.802063,-118.151375,270004,6.253
1310152,33.802245,-118.151372,270005,6.265
1310152,33.802395,-118.151370,270006,6.276
1310152,33.802579,-118.151363,270007,6.288
1310152,33.802607,-118.151363,270008,6.290
1310152,33.802751,-118.151362,270009,6.300
1310152,33.802962,-118.151361,270010,6.315
1310152,33.803178,-118.151360,270011,6.330
1310152,33.803324,-118.151359,270012,6.340
1310152,33.803756,-118.151356,270013,6.369
1310152,33.803828,-118.151356,270014,6.374
1310152,33.804123,-118.151354,270015,6.395
1310152,33.804358,-118.151353,270016,6.411
1310152,33.804438,-118.151354,270017,6.416
1310152,33.804509,-118.151354,270018,6.421
1310152,33.805025,-118.151357,270019,6.457
1310152,33.805025,-118.151357,280001,6.457
1310152,33.805181,-118.151358,280002,6.468
1310152,33.805794,-118.151362,280003,6.510
1310152,33.806169,-118.151368,280004,6.536
1310152,33.806615,-118.151370,280005,6.567
1310152,33.806867,-118.151367,280006,6.584
1310152,33.806981,-118.151366,280007,6.592
1310152,33.807060,-118.151364,280008,6.597
1310152,33.807141,-118.151362,280009,6.603
1310152,33.807226,-118.151360,280010,6.609
1310152,33.807482,-118.151351,280011,6.626
1310152,33.807640,-118.151352,280012,6.637
1310152,33.807860,-118.151351,280013,6.652
1310152,33.807860,-118.151351,290001,6.652
1310152,33.808117,-118.151349,290002,6.670
1310152,33.808486,-118.151353,290003,6.696
1310152,33.809611,-118.151348,290004,6.773
1310152,33.809775,-118.151347,290005,6.784
1310152,33.810298,-118.151345,290006,6.820
1310152,33.810544,-118.151344,290007,6.837
1310152,33.810611,-118.151343,290008,6.842
1310152,33.810686,-118.151343,290009,6.847
1310152,33.810687,-118.151531,290010,6.858
1310152,33.810684,-118.151761,290011,6.871
1310152,33.810684,-118.151782,290012,6.872
1310152,33.810684,-118.151782,300001,6.872
1310152,33.810682,-118.152050,300002,6.888
1310152,33.810679,-118.152527,300003,6.915
1310152,33.810672,-118.153146,300004,6.951
1310152,33.810669,-118.154702,300005,7.040
1310152,33.810670,-118.154972,300006,7.056
1310152,33.810675,-118.155085,300007,7.062
1310152,33.810682,-118.155293,300008,7.074
1310152,33.810693,-118.155444,300009,7.083
1310152,33.810706,-118.155596,300010,7.092
1310152,33.810724,-118.155726,300011,7.100
1310152,33.810738,-118.155801,300012,7.104
1310152,33.810752,-118.155875,300013,7.108
1310152,33.810777,-118.155994,300014,7.115
1310152,33.810821,-118.156162,300015,7.126
1310152,33.810854,-118.156277,300016,7.133
1310152,33.810914,-118.156473,300017,7.145
1310152,33.810978,-118.156672,300018,7.157
1310152,33.811043,-118.156863,300019,7.169
1310152,33.811210,-118.157339,300020,7.198
1310152,33.811466,-118.158089,300021,7.245
1310152,33.811582,-118.158433,300022,7.266
1310152,33.811618,-118.158554,300023,7.274
1310152,33.811642,-118.158630,300024,7.278
1310152,33.811650,-118.158658,300025,7.280
1310152,33.811650,-118.158658,310001,7.280
1310152,33.811681,-118.158764,310002,7.287
1310152,33.811704,-118.158855,310003,7.292
1310152,33.811731,-118.158986,310004,7.300
1310152,33.811754,-118.159124,310005,7.308
1310152,33.811766,-118.159215,310006,7.313
1310152,33.811767,-118.159228,310007,7.314
1310152,33.811780,-118.159379,310008,7.323
1310152,33.811784,-118.159467,310009,7.328
1310152,33.811784,-118.159485,310010,7.329
1310152,33.811787,-118.159616,310011,7.336
1310152,33.811786,-118.160132,310012,7.366
1310152,33.811786,-118.160966,310013,7.414
1310152,33.811781,-118.161340,310014,7.436
1310152,33.811779,-118.161461,310015,7.442
1310152,33.811776,-118.161699,310016,7.456
1310152,33.811776,-118.161838,310017,7.464
1310152,33.811779,-118.161950,310018,7.471
1310152,33.811779,-118.162101,310019,7.479
1310152,33.811776,-118.162267,310020,7.489
1310152,33.811772,-118.162353,310021,7.494
1310152,33.811769,-118.162622,310022,7.509
1310152,33.811773,-118.163019,310023,7.532
1310152,33.811776,-118.163266,310024,7.546
1310152,33.811776,-118.163455,310025,7.557
1310152,33.811761,-118.164110,310026,7.595
1310152,33.811757,-118.164308,310027,7.606
1310152,33.811752,-118.164510,310028,7.618
1310152,33.811745,-118.164734,310029,7.631
1310152,33.811744,-118.164795,310030,7.634
1310152,33.811738,-118.164939,310031,7.643
1310152,33.811665,-118.165078,310032,7.652
1310152,33.811662,-118.165160,310033,7.657
1310152,33.811662,-118.165241,310034,7.661
1310152,33.811662,-118.165241,320001,7.661
1310152,33.811661,-118.165474,320002,7.675
1310152,33.811660,-118.166243,320003,7.719
1310152,33.811661,-118.166345,320004,7.725
1310152,33.811662,-118.166423,320005,7.729
1310152,33.811666,-118.166696,320006,7.745
1310152,33.811666,-118.167359,320007,7.783
1310152,33.811667,-118.167519,320008,7.793
1310152,33.811744,-118.167519,320009,7.798
1310152,33.811889,-118.167519,320010,7.808
1310152,33.812036,-118.167519,320011,7.818
1310152,33.812137,-118.167519,320012,7.825
1310152,33.812288,-118.167521,320013,7.835
1310152,33.812288,-118.167521,330001,7.835
1310152,33.812501,-118.167524,330002,7.850
1310152,33.812901,-118.167546,330003,7.878
1310152,33.813001,-118.167551,330004,7.884
1310152,33.813171,-118.167550,330005,7.896
1310152,33.813317,-118.167550,330006,7.906
1310152,33.813400,-118.167550,330007,7.912
1310152,33.813482,-118.167551,330008,7.918
1310152,33.813601,-118.167548,330009,7.926
1310152,33.813743,-118.167550,330010,7.936
1310152,33.813833,-118.167552,330011,7.942
1310152,33.814006,-118.167552,330012,7.954
1310152,33.814160,-118.167550,330013,7.964
1310152,33.814694,-118.167561,330014,8.001
1310152,33.814837,-118.167564,330015,8.011
1310152,33.814964,-118.167567,330016,8.020
1310152,33.815171,-118.167572,330017,8.034
1310152,33.815223,-118.167569,330018,8.038
1310152,33.815291,-118.167572,330019,8.042
1310152,33.815364,-118.167624,330020,8.048
1310152,33.815520,-118.167627,330021,8.059
1310152,33.815561,-118.167628,330022,8.062
1310152,33.815723,-118.167629,330023,8.073
1310152,33.816472,-118.167637,330024,8.125
1310152,33.816753,-118.167639,330025,8.144
1310152,33.816769,-118.167639,330026,8.145
1310152,33.816769,-118.167639,340001,8.145
1310152,33.816961,-118.167642,340002,8.158
1310152,33.817101,-118.167643,340003,8.168
1310152,33.817235,-118.167642,340004,8.177
1310152,33.817961,-118.167637,340005,8.227
1310152,33.818029,-118.167637,340006,8.232
1310152,33.818090,-118.167636,340007,8.236
1310152,33.818273,-118.167634,340008,8.249
1310152,33.818464,-118.167634,340009,8.262
1310152,33.818577,-118.167633,340010,8.270
1310152,33.818701,-118.167624,340011,8.278
1310152,33.818798,-118.167547,340012,8.286
1310152,33.818854,-118.167542,340013,8.290
1310152,33.818913,-118.167539,340014,8.294
1310152,33.818913,-118.167699,340015,8.303
1310152,33.818911,-118.167986,340016,8.320
1310152,33.818910,-118.168183,340017,8.331
1310152,33.818911,-118.168302,340018,8.338
1310152,33.818913,-118.168407,340019,8.344
1310152,33.818913,-118.168407,350001,8.344
1310152,33.818916,-118.168723,350002,8.362
1310152,33.818919,-118.168925,350003,8.374
1310152,33.818923,-118.169798,350004,8.424
1310152,33.818908,-118.170892,350005,8.487
1310152,33.818909,-118.171053,350006,8.496
1310152,33.818911,-118.171484,350007,8.521
1310152,33.818910,-118.171972,350008,8.549
1310152,33.818913,-118.172288,350009,8.567
1310152,33.818913,-118.172288,360001,8.567
1310152,33.818915,-118.172525,360002,8.581
1310152,33.818913,-118.173062,360003,8.612
1310152,33.818914,-118.173610,360004,8.643
1310152,33.818907,-118.174125,360005,8.673
1310152,33.818907,-118.174145,360006,8.674
1310152,33.818908,-118.174291,360007,8.683
1310152,33.818908,-118.174299,360008,8.683
1310152,33.818908,-118.174336,360009,8.685
1310152,33.818909,-118.174367,360010,8.687
1310152,33.818911,-118.174692,360011,8.706
1310152,33.818915,-118.175235,360012,8.737
1310152,33.818923,-118.175786,360013,8.769
1310152,33.818917,-118.175927,360014,8.777
1310152,33.818912,-118.176053,360015,8.784
1310152,33.818902,-118.176212,360016,8.793
1310152,33.818900,-118.176330,360017,8.800
1310152,33.818902,-118.176452,360018,8.807
1310152,33.818905,-118.176606,360019,8.816
1310152,33.818906,-118.176683,360020,8.820
1310152,33.818906,-118.176683,370001,8.820
1310152,33.818908,-118.176871,370002,8.831
1310152,33.818908,-118.177405,370003,8.862
1310152,33.818911,-118.177957,370004,8.894
1310152,33.818905,-118.178500,370005,8.925
1310152,33.818909,-118.179043,370006,8.956
1310152,33.818903,-118.179590,370007,8.987
1310152,33.818898,-118.180131,370008,9.019
1310152,33.818899,-118.180565,370009,9.044
1310152,33.818899,-118.180565,380001,9.044
1310152,33.818899,-118.180585,380002,9.045
1310152,33.818899,-118.180664,380003,9.049
1310152,33.818899,-118.180764,380004,9.055
1310152,33.818901,-118.181133,380005,9.076
1310152,33.818900,-118.181235,380006,9.082
1310152,33.818903,-118.181589,380007,9.102
1310152,33.818902,-118.181766,380008,9.113
1310152,33.818904,-118.181877,380009,9.119
1310152,33.818904,-118.182141,380010,9.134
1310152,33.818904,-118.182305,380011,9.144
1310152,33.818902,-118.182418,380012,9.150
1310152,33.818901,-118.182677,380013,9.165
1310152,33.818899,-118.182845,380014,9.175
1310152,33.818898,-118.183217,380015,9.196
1310152,33.818897,-118.183409,380016,9.207
1310152,33.818899,-118.183753,380017,9.227
1310152,33.818898,-118.183946,380018,9.238
1310152,33.818904,-118.184478,380019,9.269
1310152,33.818901,-118.184703,380020,9.282
1310152,33.818899,-118.184848,380021,9.290
1310152,33.818902,-118.184961,380022,9.296
1310152,33.818903,-118.185022,380023,9.300
1310152,33.818903,-118.185152,380024,9.307
1310152,33.818900,-118.185351,380025,9.319
1310152,33.818899,-118.185554,380026,9.331
1310152,33.818898,-118.185688,380027,9.338
1310152,33.818896,-118.185916,380028,9.351
1310152,33.818896,-118.185916,390001,9.351
1310152,33.818895,-118.186107,390002,9.362
1310152,33.818896,-118.186445,390003,9.382
1310152,33.818893,-118.187183,390004,9.424
1310152,33.818889,-118.187940,390005,9.468
1310152,33.818893,-118.188100,390006,9.477
1310152,33.818925,-118.188164,390007,9.481
1310152,33.818932,-118.188273,390008,9.488
1310152,33.818946,-118.188825,390009,9.519
1310152,33.818950,-118.189022,390010,9.531
1310152,33.818952,-118.189084,390011,9.534
1310152,33.818952,-118.189084,400001,9.534
1310152,33.818956,-118.189246,400002,9.544
1310152,33.818961,-118.189329,400003,9.548
1310152,33.818964,-118.189412,400004,9.553
1310152,33.818976,-118.189734,400005,9.572
1310152,33.818976,-118.190472,400006,9.614
1310152,33.818975,-118.190677,400007,9.626
1310152,33.818974,-118.191031,400008,9.646
1310152,33.818975,-118.191126,400009,9.652
1310152,33.818978,-118.191221,400010,9.657
1310152,33.818985,-118.191403,400011,9.668
1310152,33.818990,-118.191713,400012,9.686
1310152,33.818997,-118.191987,400013,9.701
1310152,33.819000,-118.192138,400014,9.710
1310152,33.819009,-118.192633,400015,9.739
1310152,33.819008,-118.192968,400016,9.758
1310152,33.819009,-118.193287,400017,9.776
1310152,33.819008,-118.193564,400018,9.792
1310152,33.819008,-118.193564,410001,9.792
1310152,33.819008,-118.193758,410002,9.803
1310152,33.819012,-118.194088,410003,9.822
1310152,33.819020,-118.194799,410004,9.863
1310152,33.819024,-118.195209,410005,9.887
1310152,33.819025,-118.195417,410006,9.899
1310152,33.819025,-118.195580,410007,9.908
1310152,33.819026,-118.195938,410008,9.929
1310152,33.819296,-118.196137,410009,9.951
1310152,33.819723,-118.196419,410010,9.984
1310152,33.820138,-118.196702,410011,10.017
1310152,33.820277,-118.196788,410012,10.028
1310153,33.820277,-118.196788,10001,0.000
1310153,33.820648,-118.197017,10002,0.029
1310153,33.820875,-118.197166,10003,0.047
1310153,33.820853,-118.197207,10004,0.049
1310153,33.820819,-118.197280,10005,0.054
1310153,33.820601,-118.197142,10006,0.071
1310153,33.819737,-118.196570,10007,0.139
1310153,33.819448,-118.196385,10008,0.162
1310153,33.819296,-118.196285,10009,0.174
1310153,33.819020,-118.196097,10010,0.196
1310153,33.818900,-118.195995,10011,0.206
1310153,33.818900,-118.195929,10012,0.210
1310153,33.818898,-118.195853,10013,0.214
1310153,33.818912,-118.195506,10014,0.234
1310153,33.818906,-118.195235,10015,0.250
1310153,33.818904,-118.195077,10016,0.259
1310153,33.818904,-118.194785,10017,0.275
1310153,33.818901,-118.194360,10018,0.300
1310153,33.818898,-118.194071,10019,0.316
1310153,33.818898,-118.193995,10020,0.321
1310153,33.818898,-118.193995,20001,0.321
1310153,33.818896,-118.193756,20002,0.335
1310153,33.818895,-118.193530,20003,0.348
1310153,33.818892,-118.193129,20004,0.371
1310153,33.818891,-118.192925,20005,0.382
1310153,33.818889,-118.192639,20006,0.399
1310153,33.818890,-118.192339,20007,0.416
1310153,33.818890,-118.191917,20008,0.440
1310153,33.818893,-118.191694,20009,0.453
1310153,33.818888,-118.191600,20010,0.459
1310153,33.818895,-118.191296,20011,0.476
1310153,33.818897,-118.191123,20012,0.486
1310153,33.818892,-118.191023,20013,0.492
1310153,33.818892,-118.190982,20014,0.494
1310153,33.818890,-118.190925,20015,0.497
1310153,33.818879,-118.190434,20016,0.526
1310153,33.818865,-118.189734,20017,0.566
1310153,33.818858,-118.189413,20018,0.585
1310153,33.818853,-118.189330,20019,0.589
1310153,33.818848,-118.189238,20020,0.595
1310153,33.818850,-118.188970,20021,0.610
1310153,33.818851,-118.188930,20022,0.612
1310153,33.818851,-118.188930,30001,0.612
1310153,33.818853,-118.188703,30002,0.625
1310153,33.818856,-118.188544,30003,0.635
1310153,33.818862,-118.188278,30004,0.650
1310153,33.818865,-118.188163,30005,0.656
1310153,33.818893,-118.188100,30006,0.661
1310153,33.818889,-118.187940,30007,0.670
1310153,33.818893,-118.187183,30008,0.713
1310153,33.818896,-118.186445,30009,0.756
1310153,33.818895,-118.186107,30010,0.775
1310153,33.818898,-118.185688,30011,0.799
1310153,33.818899,-118.185554,30012,0.807
1310153,33.818900,-118.185351,30013,0.819
1310153,33.818903,-118.185152,30014,0.830
1310153,33.818903,-118.185022,30015,0.838
1310153,33.818902,-118.184961,30016,0.841
1310153,33.818899,-118.184848,30017,0.848
1310153,33.818900,-118.184741,30018,0.854
1310153,33.818900,-118.184741,40001,0.854
1310153,33.818901,-118.184703,40002,0.856
1310153,33.818904,-118.184478,40003,0.869
1310153,33.818898,-118.183946,40004,0.900
1310153,33.818899,-118.183753,40005,0.911
1310153,33.818897,-118.183409,40006,0.930
1310153,33.818898,-118.183217,40007,0.941
1310153,33.818899,-118.182845,40008,0.963
1310153,33.818901,-118.182677,40009,0.973
1310153,33.818902,-118.182418,40010,0.987
1310153,33.818904,-118.182305,40011,0.994
1310153,33.818904,-118.182141,40012,1.003
1310153,33.818904,-118.181877,40013,1.019
1310153,33.818902,-118.181766,40014,1.025
1310153,33.818903,-118.181589,40015,1.035
1310153,33.818900,-118.181235,40016,1.056
1310153,33.818901,-118.181133,40017,1.061
1310153,33.818899,-118.180764,40018,1.083
1310153,33.818899,-118.180664,40019,1.088
1310153,33.818899,-118.180585,40020,1.093
1310153,33.818899,-118.180488,40021,1.099
1310153,33.818899,-118.180488,50001,1.099
1310153,33.818898,-118.180131,50002,1.119
1310153,33.818903,-118.179590,50003,1.150
1310153,33.818909,-118.179043,50004,1.182
1310153,33.818905,-118.178500,50005,1.213
1310153,33.818911,-118.177957,50006,1.244
1310153,33.818908,-118.177405,50007,1.276
1310153,33.818908,-118.176871,50008,1.307
1310153,33.818905,-118.176606,50009,1.322
1310153,33.818905,-118.176606,60001,1.322
1310153,33.818905,-118.176606,60002,1.322
1310153,33.818902,-118.176452,60003,1.331
1310153,33.818900,-118.176330,60004,1.338
1310153,33.818902,-118.176212,60005,1.344
1310153,33.818912,-118.176053,60006,1.354
1310153,33.818917,-118.175927,60007,1.361
1310153,33.818923,-118.175786,60008,1.369
1310153,33.818915,-118.175235,60009,1.401
1310153,33.818911,-118.174692,60010,1.432
1310153,33.818909,-118.174367,60011,1.451
1310153,33.818908,-118.174336,60012,1.452
1310153,33.818908,-118.174299,60013,1.455
1310153,33.818908,-118.174291,60014,1.455
1310153,33.818907,-118.174145,60015,1.463
1310153,33.818907,-118.174125,60016,1.465
1310153,33.818914,-118.173610,60017,1.494
1310153,33.818913,-118.173062,60018,1.526
1310153,33.818915,-118.172525,60019,1.557
1310153,33.818910,-118.171972,60020,1.588
1310153,33.818911,-118.171721,60021,1.603
1310153,33.818911,-118.171721,70001,1.603
1310153,33.818911,-118.171484,70002,1.617
1310153,33.818909,-118.171053,70003,1.641
1310153,33.818908,-118.170892,70004,1.651
1310153,33.818923,-118.169798,70005,1.714
1310153,33.818919,-118.168925,70006,1.764
1310153,33.818916,-118.168723,70007,1.775
1310153,33.818911,-118.168302,70008,1.800
1310153,33.818910,-118.168183,70009,1.806
1310153,33.818911,-118.167986,70010,1.818
1310153,33.818913,-118.167699,70011,1.834
1310153,33.818812,-118.167691,70012,1.841
1310153,33.818701,-118.167624,70013,1.850
1310153,33.818673,-118.167626,70014,1.852
1310153,33.818673,-118.167626,80001,1.852
1310153,33.818577,-118.167633,80002,1.858
1310153,33.818464,-118.167634,80003,1.866
1310153,33.818273,-118.167634,80004,1.879
1310153,33.818090,-118.167636,80005,1.892
1310153,33.818029,-118.167637,80006,1.896
1310153,33.817961,-118.167637,80007,1.901
1310153,33.817235,-118.167642,80008,1.951
1310153,33.817101,-118.167643,80009,1.960
1310153,33.816961,-118.167642,80010,1.970
1310153,33.816905,-118.167641,80011,1.974
1310153,33.816905,-118.167641,90001,1.974
1310153,33.816753,-118.167639,90002,1.984
1310153,33.816472,-118.167637,90003,2.003
1310153,33.815723,-118.167629,90004,2.055
1310153,33.815561,-118.167628,90005,2.066
1310153,33.815520,-118.167627,90006,2.069
1310153,33.815364,-118.167624,90007,2.080
1310153,33.815289,-118.167674,90008,2.086
1310153,33.815222,-118.167676,90009,2.090
1310153,33.815113,-118.167676,90010,2.098
1310153,33.814968,-118.167676,90011,2.108
1310153,33.814726,-118.167675,90012,2.125
1310153,33.814523,-118.167678,90013,2.139
1310153,33.814108,-118.167686,90014,2.167
1310153,33.813884,-118.167685,90015,2.183
1310153,33.813785,-118.167685,90016,2.189
1310153,33.813641,-118.167683,90017,2.199
1310153,33.813520,-118.167683,90018,2.208
1310153,33.813432,-118.167683,90019,2.214
1310153,33.813348,-118.167681,90020,2.220
1310153,33.813225,-118.167681,90021,2.228
1310153,33.812936,-118.167680,90022,2.248
1310153,33.812667,-118.167680,90023,2.266
1310153,33.812420,-118.167680,90024,2.284
1310153,33.812391,-118.167681,90025,2.286
1310153,33.812338,-118.167682,90026,2.289
1310153,33.812297,-118.167684,90027,2.292
1310153,33.812270,-118.167684,90028,2.294
1310153,33.812050,-118.167689,90029,2.309
1310153,33.811899,-118.167692,90030,2.319
1310153,33.811744,-118.167695,90031,2.330
1310153,33.811664,-118.167694,90032,2.336
1310153,33.811667,-118.167519,90033,2.346
1310153,33.811666,-118.167359,90034,2.355
1310153,33.811666,-118.166959,90035,2.378
1310153,33.811666,-118.166959,100001,2.378
1310153,33.811666,-118.166696,100002,2.393
1310153,33.811662,-118.166423,100003,2.409
1310153,33.811661,-118.166345,100004,2.413
1310153,33.811660,-118.166243,100005,2.419
1310153,33.811661,-118.165474,100006,2.463
1310153,33.811662,-118.165160,100007,2.481
1310153,33.811665,-118.165078,100008,2.486
1310153,33.811604,-118.164935,100009,2.495
1310153,33.811592,-118.164790,100010,2.504
1310153,33.811595,-118.164635,100011,2.513
1310153,33.811604,-118.164305,100012,2.532
1310153,33.811609,-118.164048,100013,2.546
1310153,33.811618,-118.163539,100014,2.576
1310153,33.811618,-118.163539,110001,2.576
1310153,33.811619,-118.163469,110002,2.580
1310153,33.811623,-118.163265,110003,2.591
1310153,33.811623,-118.163142,110004,2.599
1310153,33.811630,-118.162438,110005,2.639
1310153,33.811630,-118.162374,110006,2.643
1310153,33.811632,-118.162145,110007,2.656
1310153,33.811630,-118.162051,110008,2.661
1310153,33.811629,-118.161993,110009,2.665
1310153,33.811627,-118.161908,110010,2.670
1310153,33.811628,-118.161768,110011,2.678
1310153,33.811628,-118.161728,110012,2.680
1310153,33.811626,-118.161629,110013,2.686
1310153,33.811630,-118.161498,110014,2.693
1310153,33.811631,-118.161456,110015,2.696
1310153,33.811628,-118.160976,110016,2.723
1310153,33.811627,-118.160763,110017,2.735
1310153,33.811625,-118.160488,110018,2.751
1310153,33.811627,-118.159743,110019,2.794
1310153,33.811628,-118.159708,110020,2.796
1310153,33.811625,-118.159558,110021,2.805
1310153,33.811622,-118.159427,110022,2.812
1310153,33.811608,-118.159253,110023,2.822
1310153,33.811607,-118.159237,110024,2.823
1310153,33.811586,-118.159077,110025,2.833
1310153,33.811569,-118.158982,110026,2.838
1310153,33.811547,-118.158864,110027,2.845
1310153,33.811523,-118.158760,110028,2.851
1310153,33.811492,-118.158647,110029,2.858
1310153,33.811492,-118.158647,120001,2.858
1310153,33.811446,-118.158475,120002,2.869
1310153,33.811415,-118.158365,120003,2.875
1310153,33.811390,-118.158288,120004,2.880
1310153,33.811324,-118.158096,120005,2.892
1310153,33.811085,-118.157406,120006,2.935
1310153,33.811014,-118.157208,120007,2.947
1310153,33.810930,-118.156963,120008,2.963
1310153,33.810887,-118.156828,120009,2.971
1310153,33.810884,-118.156819,120010,2.971
1310153,33.810835,-118.156671,120011,2.981
1310153,33.810792,-118.156531,120012,2.989
1310153,33.810738,-118.156358,120013,3.000
1310153,33.810705,-118.156263,120014,3.006
1310153,33.810700,-118.156244,120015,3.007
1310153,33.810649,-118.156069,120016,3.018
1310153,33.810604,-118.155871,120017,3.029
1310153,33.810570,-118.155669,120018,3.041
1310153,33.810546,-118.155465,120019,3.053
1310153,33.810536,-118.155372,120020,3.058
1310153,33.810532,-118.155249,120021,3.065
1310153,33.810529,-118.155086,120022,3.075
1310153,33.810526,-118.154841,120023,3.089
1310153,33.810525,-118.154365,120024,3.116
1310153,33.810524,-118.153755,120025,3.151
1310153,33.810525,-118.153463,120026,3.168
1310153,33.810526,-118.153141,120027,3.187
1310153,33.810537,-118.152525,120028,3.222
1310153,33.810542,-118.152031,120029,3.251
1310153,33.810546,-118.151964,120030,3.254
1310153,33.810545,-118.151637,120031,3.273
1310153,33.810545,-118.151538,120032,3.279
1310153,33.810545,-118.151538,130001,3.279
1310153,33.810545,-118.151507,130002,3.281
1310153,33.810544,-118.151344,130003,3.290
1310153,33.810298,-118.151345,130004,3.307
1310153,33.809775,-118.151347,130005,3.343
1310153,33.809611,-118.151348,130006,3.354
1310153,33.808486,-118.151353,130007,3.432
1310153,33.808117,-118.151349,130008,3.457
1310153,33.807714,-118.151351,130009,3.485
1310153,33.807714,-118.151351,140001,3.485
1310153,33.807640,-118.151352,140002,3.490
1310153,33.807482,-118.151351,140003,3.501
1310153,33.807226,-118.151360,140004,3.519
1310153,33.807141,-118.151362,140005,3.525
1310153,33.807060,-118.151364,140006,3.530
1310153,33.806981,-118.151366,140007,3.536
1310153,33.806867,-118.151367,140008,3.544
1310153,33.806615,-118.151370,140009,3.561
1310153,33.806292,-118.151368,140010,3.583
1310153,33.806292,-118.151368,150001,3.583
1310153,33.806169,-118.151368,150002,3.592
1310153,33.805794,-118.151362,150003,3.618
1310153,33.805181,-118.151358,150004,3.660
1310153,33.804509,-118.151354,150005,3.706
1310153,33.804438,-118.151354,150006,3.711
1310153,33.804358,-118.151353,150007,3.717
1310153,33.804185,-118.151354,150008,3.728
1310153,33.804185,-118.151354,160001,3.728
1310153,33.804123,-118.151354,160002,3.733
1310153,33.803828,-118.151356,160003,3.753
1310153,33.803756,-118.151356,160004,3.758
1310153,33.803324,-118.151359,160005,3.788
1310153,33.803178,-118.151360,160006,3.798
1310153,33.802962,-118.151361,160007,3.813
1310153,33.802751,-118.151362,160008,3.827
1310153,33.802607,-118.151363,160009,3.837
1310153,33.802579,-118.151363,160010,3.839
1310153,33.802395,-118.151370,160011,3.852
1310153,33.802245,-118.151372,160012,3.862
1310153,33.802063,-118.151375,160013,3.875
1310153,33.801733,-118.151380,160014,3.897
1310153,33.801448,-118.151384,160015,3.917
1310153,33.801285,-118.151384,160016,3.928
1310153,33.801285,-118.151384,170001,3.928
1310153,33.801203,-118.151385,170002,3.934
1310153,33.799656,-118.151389,170003,4.041
1310153,33.798630,-118.151392,170004,4.111
1310153,33.798340,-118.151393,170005,4.131
1310153,33.798076,-118.151394,170006,4.150
1310153,33.797880,-118.151394,170007,4.163
1310153,33.797511,-118.151396,170008,4.188
1310153,33.797332,-118.151396,170009,4.201
1310153,33.797135,-118.151397,170010,4.214
1310153,33.796937,-118.151401,170011,4.228
1310153,33.796937,-118.151401,180001,4.228
1310153,33.796864,-118.151403,180002,4.233
1310153,33.796737,-118.151408,180003,4.242
1310153,33.796568,-118.151413,180004,4.253
1310153,33.796388,-118.151418,180005,4.266
1310153,33.796279,-118.151421,180006,4.273
1310153,33.796108,-118.151434,180007,4.285
1310153,33.795824,-118.151455,180008,4.305
1310153,33.795481,-118.151479,180009,4.328
1310153,33.795350,-118.151489,180010,4.338
1310153,33.795124,-118.151505,180011,4.353
1310153,33.794834,-118.151533,180012,4.373
1310153,33.793751,-118.151638,180013,4.448
1310153,33.793507,-118.151664,180014,4.465
1310153,33.793462,-118.151668,180015,4.468
1310153,33.793284,-118.151690,180016,4.480
1310153,33.793046,-118.151719,180017,4.497
1310153,33.792849,-118.151743,180018,4.511
1310153,33.792650,-118.151758,180019,4.524
1310153,33.792523,-118.151768,180020,4.533
1310153,33.792305,-118.151784,180021,4.548
1310153,33.792141,-118.151790,180022,4.559
1310153,33.791955,-118.151798,180023,4.572
1310153,33.791743,-118.151806,180024,4.587
1310153,33.791573,-118.151808,180025,4.599
1310153,33.791514,-118.151809,180026,4.603
1310153,33.791404,-118.151810,180027,4.610
1310153,33.790605,-118.151818,180028,4.665
1310153,33.790453,-118.151820,180029,4.676
1310153,33.790157,-118.151823,180030,4.696
1310153,33.790152,-118.151823,180031,4.696
1310153,33.790152,-118.151823,190001,4.696
1310153,33.789849,-118.151825,190002,4.717
1310153,33.789789,-118.151829,190003,4.722
1310153,33.789739,-118.151834,190004,4.725
1310153,33.789626,-118.151848,190005,4.733
1310153,33.789567,-118.151859,190006,4.737
1310153,33.789466,-118.151877,190007,4.744
1310153,33.789332,-118.151917,190008,4.754
1310153,33.789217,-118.151965,190009,4.762
1310153,33.789165,-118.151992,190010,4.766
1310153,33.789036,-118.152069,190011,4.776
1310153,33.788782,-118.152242,190012,4.796
